2026-04-11 17:59:08 | INFO    | GeminiBot | ============================================================
2026-04-12 06:26:56 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:27:07 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:27:18 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:27:30 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:27:41 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:27:52 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:28:03 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:28:14 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:28:25 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:28:36 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:28:47 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:28:58 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:29:10 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:29:21 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:29:32 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:29:44 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:29:55 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:30:06 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:30:17 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:30:28 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:30:39 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:30:50 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:31:02 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:31:13 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:31:24 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:31:35 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:31:46 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:31:57 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:32:08 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:32:19 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:32:31 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:32:42 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:32:53 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:33:04 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:33:16 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:33:27 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:33:38 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:33:49 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:34:00 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:34:14 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:34:28 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:34:39 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:34:50 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:35:02 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:35:13 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:35:24 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:35:35 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:35:46 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:35:57 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:36:08 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:36:21 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:36:32 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:36:43 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:36:55 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:37:06 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:37:18 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:37:30 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:37:41 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:37:52 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:38:03 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:38:14 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:38:26 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:38:37 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:38:48 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:38:59 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:39:10 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:39:21 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:39:32 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:39:43 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:39:54 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:40:05 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:40:16 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:40:27 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:40:38 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:40:50 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:41:01 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:41:12 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:41:23 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:41:34 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:41:46 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:41:57 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:42:08 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:42:19 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:42:30 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:42:41 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:42:52 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:43:03 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:43:15 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:43:26 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:43:37 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:43:48 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:43:59 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:44:10 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:44:21 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:44:32 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:44:43 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:44:54 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:45:06 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:45:17 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:45:28 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:45:39 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:45:51 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:46:02 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:46:13 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:46:25 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:46:35 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:46:47 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:46:58 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:47:09 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:47:20 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:47:31 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:47:42 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:47:53 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:48:04 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:48:15 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:48:26 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:48:38 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:48:49 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:49:00 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:49:11 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:49:22 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:49:33 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:49:44 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:49:55 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:50:06 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:50:17 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:50:29 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:50:40 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:50:51 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:51:02 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:51:13 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:51:24 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:51:35 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:51:46 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:51:57 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:52:08 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:52:20 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:52:31 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:52:42 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:52:53 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:53:04 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:53:15 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:53:26 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:53:37 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:53:48 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:53:59 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:54:11 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:54:22 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:54:33 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:54:44 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:54:55 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:55:06 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:55:17 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:55:28 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:55:39 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:55:50 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:56:01 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:56:12 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:56:23 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:56:34 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:56:45 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:56:56 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:57:07 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:57:18 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:57:30 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:57:41 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:57:52 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:58:03 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:58:14 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:58:25 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:58:36 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:58:47 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:58:58 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:59:10 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:59:21 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:59:32 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:59:43 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 06:59:54 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:00:05 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:00:16 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:00:27 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:00:38 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:00:49 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:01:00 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:01:11 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:01:22 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:01:33 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:01:44 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:01:55 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:02:06 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:02:18 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:02:29 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:02:40 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:02:51 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:03:02 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:03:13 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:03:24 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:03:35 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:03:47 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:03:58 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:04:09 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:04:20 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:04:31 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:04:42 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:04:53 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:05:05 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:05:16 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:05:27 | ERROR   | GeminiBot | Market Loop xatosi: 'filters'
2026-04-12 07:05:38 | INFO    | GeminiBot | Bot to'xtatildi.
